Crime Description,Latitude,Longitude,Hour
KIDNAPPING,28.69121486746109,77.30457704088904,1
TRAFFIC VIOLATION,28.549061145941845,77.073051092301,22
ILLEGAL POSSESSION,28.43470826572468,77.21193720143897,0
ROBBERY,28.761704751581227,77.20835795601478,8
IDENTITY THEFT,28.77436875977453,77.30031043924456,3
HOMICIDE,28.73308932605751,77.30443480892467,12
FRAUD,28.501890485473364,77.32261106848988,14
FRAUD,28.8566080292543,77.3489515286719,15
VANDALISM,28.776579009510435,77.05167702306451,19
VEHICLE - STOLEN,28.728878161791982,77.1524611002864,18
KIDNAPPING,28.72547196171089,77.00867390958634,22
ILLEGAL POSSESSION,28.85217885004582,77.22732075604019,10
CYBERCRIME,28.86415356654856,77.21471503891514,4
VANDALISM,28.69781870900512,77.36716346508975,3
DOMESTIC VIOLENCE,28.608334705481273,77.08355847330392,6
ILLEGAL POSSESSION,28.581866989779705,77.31574722856276,14
SEXUAL ASSAULT,28.80953942054036,77.15334709896507,1
SHOPLIFTING,28.722302669917166,77.19095823740484,22
ROBBERY,28.438633015126825,77.35964343118573,23
BURGLARY,28.471093006507513,77.03577402428678,3
EXTORTION,28.850092947552422,77.17139144446558,18
DOMESTIC VIOLENCE,28.842249074052248,77.19566161506982,14
CYBERCRIME,28.87591622434873,77.35787465592584,11
DRUG OFFENSE,28.61392548366416,77.09961220753534,17
FIREARM OFFENSE,28.792030453820352,77.47370649684522,13
COUNTERFEITING,28.81411251365716,77.49888097639707,7
SHOPLIFTING,28.557848452919096,77.40945507041003,13
EXTORTION,28.47266885561357,77.14985625073176,3
VEHICLE - STOLEN,28.898513180819585,77.33193332703642,6
PUBLIC INTOXICATION,28.415109601875674,77.04157401584897,23
ASSAULT,28.69866795935572,77.43563965785326,4
FIREARM OFFENSE,28.725106137090854,77.25799643563013,14
DOMESTIC VIOLENCE,28.740894670984822,77.0882195831599,7
SEXUAL ASSAULT,28.527813871984545,77.16370827978085,11
CYBERCRIME,28.760789622149424,77.40037137224398,5
ILLEGAL POSSESSION,28.50819978164063,77.43511338371353,13
SHOPLIFTING,28.81451912787584,77.25985669346721,13
ILLEGAL POSSESSION,28.509558337042314,77.24015575015534,14
PUBLIC INTOXICATION,28.748353014538036,77.37536737327663,7
SHOPLIFTING,28.791706742916986,77.41309481125927,13
SEXUAL ASSAULT,28.494472875231093,77.38242340619792,17
HOMICIDE,28.5189932438163,77.19221402511711,17
PUBLIC INTOXICATION,28.78955186936718,77.32096288080466,13
FRAUD,28.442999485817474,77.42867995413546,7
EXTORTION,28.49538047623333,77.0758803170237,12
ASSAULT,28.627765453094955,77.19406834255749,12
ILLEGAL POSSESSION,28.865090964372385,77.02830944193764,22
BURGLARY,28.680938917446504,77.2044386428437,9
DRUG OFFENSE,28.593838924104112,77.38614104195932,7
FIREARM OFFENSE,28.889185111111235,77.09851422171279,17
IDENTITY THEFT,28.631855653110645,77.27094357556219,15
EXTORTION,28.616867486843738,77.01829286671091,10
CYBERCRIME,28.60582215844386,77.44882499536583,0
IDENTITY THEFT,28.556090036303395,77.41000234745023,16
EXTORTION,28.56284740486879,77.26220459589354,17
ARSON,28.74391852996475,77.35289349798597,22
ROBBERY,28.42041779867094,77.05195808243442,12
PUBLIC INTOXICATION,28.74090836282316,77.42260474819868,12
TRAFFIC VIOLATION,28.500602249062936,77.35763076553589,5
TRAFFIC VIOLATION,28.592104001602245,77.05998369836254,11
EXTORTION,28.473269486280163,77.49034464255939,0
CYBERCRIME,28.676375522036235,77.01126522210322,12
DOMESTIC VIOLENCE,28.76467522247607,77.31425543129639,16
COUNTERFEITING,28.57732778802818,77.08587749837041,18
FRAUD,28.48170828877013,77.35962882460977,15
FIREARM OFFENSE,28.513252790965588,77.03520312698438,19
FIREARM OFFENSE,28.809056459262784,77.04055044142156,15
VEHICLE - STOLEN,28.533824367529924,77.23314587028156,18
HOMICIDE,28.787351296505612,77.49700473270096,10
VANDALISM,28.565599703403105,77.13825811988532,14
ROBBERY,28.49436627717148,77.30626408037826,15
VEHICLE - STOLEN,28.763654279813714,77.25929953718712,13
EXTORTION,28.634272514737603,77.42105980482522,13
COUNTERFEITING,28.415638625637403,77.14429480385257,18
DOMESTIC VIOLENCE,28.8799712096722,77.27747219035574,5
DOMESTIC VIOLENCE,28.47387672253605,77.47531175755259,7
VANDALISM,28.576703488226546,77.16629290416803,12
FIREARM OFFENSE,28.592397317497852,77.21970279065509,15
COUNTERFEITING,28.644714949629204,77.44440665725183,12
ROBBERY,28.792722011167083,77.16624942861723,4
KIDNAPPING,28.403045139837563,77.19033688231691,19
KIDNAPPING,28.866236025668037,77.15205940443884,13
ARSON,28.722994730101505,77.40476568766253,10
SHOPLIFTING,28.875324439574467,77.46519348521889,21
CYBERCRIME,28.808694768708243,77.31554944033346,10
ILLEGAL POSSESSION,28.863919109041607,77.31181506562983,3
DOMESTIC VIOLENCE,28.70050027546784,77.19500180985659,23
DOMESTIC VIOLENCE,28.578654491438584,77.00624187478574,9
ROBBERY,28.6214570315568,77.08696879941179,21
ARSON,28.729016155192056,77.07371917729512,12
VANDALISM,28.613465929883166,77.05794100140652,5
FIREARM OFFENSE,28.76583639173389,77.3270236580267,9
IDENTITY THEFT,28.445924008040013,77.0681744761869,21
IDENTITY THEFT,28.81499332449244,77.04281697626836,22
DRUG OFFENSE,28.502094319821,77.19129075328092,3
EXTORTION,28.87197380476236,77.12451133148394,23
SHOPLIFTING,28.47777289996863,77.07293027281794,20
VEHICLE - STOLEN,28.4645820980512,77.07306393777928,15
EXTORTION,28.805938055293694,77.12810285339138,4
EXTORTION,28.809350913851507,77.26842488168802,14
BURGLARY,28.769379709940623,77.37904780004563,10
SEXUAL ASSAULT,28.88026523195235,77.42638832162606,2
PUBLIC INTOXICATION,28.535269814342705,77.37570892486943,23
ASSAULT,28.81332436949514,77.31410662985209,14
DOMESTIC VIOLENCE,28.576020265021707,77.45381228875974,2
DRUG OFFENSE,28.668699312784668,77.25986840136713,8
COUNTERFEITING,28.622800014850664,77.31667842042684,20
CYBERCRIME,28.4029250113368,77.20581027516593,10
FRAUD,28.687231096769576,77.16369210044037,11
IDENTITY THEFT,28.773752943881973,77.16585588973062,3
VANDALISM,28.487276191787632,77.07415864085614,2
KIDNAPPING,28.865827930946516,77.39829882533692,23
COUNTERFEITING,28.66519976970925,77.02768404216677,22
ARSON,28.489123001575546,77.33734262188226,2
ASSAULT,28.722973785458443,77.43223009641852,13
CYBERCRIME,28.49596135425767,77.24871417349269,16
FRAUD,28.431766674147667,77.03510039092077,21
VANDALISM,28.74265762120962,77.21420873081844,13
DRUG OFFENSE,28.455347441652744,77.17161330144117,20
FIREARM OFFENSE,28.453108724188215,77.49276965964971,2
VANDALISM,28.769971781590904,77.34563260080947,0
SEXUAL ASSAULT,28.427601116604034,77.36067990241446,11
HOMICIDE,28.804884589523976,77.25791345948112,6
SEXUAL ASSAULT,28.79807437932391,77.35470712722105,18
PUBLIC INTOXICATION,28.47069671403888,77.36128548836109,8
KIDNAPPING,28.659190323638484,77.03317944037305,9
KIDNAPPING,28.44831274548447,77.11130326223864,12
KIDNAPPING,28.716285609892992,77.00648377771444,23
COUNTERFEITING,28.431465006485272,77.25490370296428,1
IDENTITY THEFT,28.872240428161373,77.43789992741802,13
EXTORTION,28.50386536768479,77.30477726734766,9
KIDNAPPING,28.74144732797432,77.25010376390385,0
ROBBERY,28.464145712188554,77.46298292380531,19
VANDALISM,28.504798224163387,77.08610925551088,21
ASSAULT,28.625474824441685,77.03730215407884,4
ARSON,28.686548070670757,77.45865286820487,18
COUNTERFEITING,28.89943162019584,77.4513908774594,16
TRAFFIC VIOLATION,28.41296311404547,77.34148624310647,16
TRAFFIC VIOLATION,28.40015720982204,77.12298958104803,11
CYBERCRIME,28.575183547357472,77.48488201235219,7
SHOPLIFTING,28.583078183901208,77.38267317590191,1
DRUG OFFENSE,28.841918618049313,77.33694729179233,0
COUNTERFEITING,28.85629127384865,77.11145566200773,4
DRUG OFFENSE,28.840262488179658,77.25654458581656,12
IDENTITY THEFT,28.471589375243024,77.41128812064849,3
SEXUAL ASSAULT,28.606052417590536,77.43013011236614,16
KIDNAPPING,28.77294258114751,77.28071505790064,14
ASSAULT,28.556305533892118,77.26139692185963,8
SEXUAL ASSAULT,28.731619014255273,77.34884191415382,2
HOMICIDE,28.518571431595543,77.26412442215624,12
CYBERCRIME,28.561709628980402,77.20884051903283,19
IDENTITY THEFT,28.83021482467424,77.0427095057122,9
FRAUD,28.525254518044495,77.0630248378578,19
DRUG OFFENSE,28.88216204344243,77.38013773410033,6
DOMESTIC VIOLENCE,28.55312978046842,77.01233203231213,1
FRAUD,28.411764054911636,77.0261525128988,15
HOMICIDE,28.527450451901284,77.45232178904321,21
COUNTERFEITING,28.485602471121712,77.35199855672734,21
SEXUAL ASSAULT,28.653413483108775,77.00210636095707,23
FRAUD,28.45635803316393,77.15602168717744,2
PUBLIC INTOXICATION,28.713024438622703,77.38165923029777,1
ILLEGAL POSSESSION,28.837449535278246,77.20880039998863,13
ASSAULT,28.581259440901867,77.23439891142905,22
FRAUD,28.4842463596527,77.22939953052303,23
VEHICLE - STOLEN,28.600012497892205,77.10106720162952,6
ARSON,28.792983410725313,77.36069571894913,9
VEHICLE - STOLEN,28.695743837039796,77.05150316526068,15
VANDALISM,28.4505716066638,77.25362555277333,21
EXTORTION,28.668593577163517,77.08497791372969,4
FIREARM OFFENSE,28.634042690727796,77.02326640478857,23
VANDALISM,28.56355612801058,77.07162194222359,19
CYBERCRIME,28.45508029802666,77.43466746815587,1
TRAFFIC VIOLATION,28.890555967810137,77.08807383239024,20
DOMESTIC VIOLENCE,28.488021659946625,77.13918460450617,15
FRAUD,28.496371445395372,77.0690473941102,23
SEXUAL ASSAULT,28.472791346051118,77.36777255082887,5
SHOPLIFTING,28.685096519349468,77.22272458362825,23
FIREARM OFFENSE,28.621834787241347,77.47181751932254,1
SHOPLIFTING,28.524778591013277,77.33216229112395,1
TRAFFIC VIOLATION,28.614711691510763,77.26569461024339,10
FIREARM OFFENSE,28.736760925530856,77.32831546581409,15
IDENTITY THEFT,28.540850265749313,77.02021269160483,4
TRAFFIC VIOLATION,28.85762288801519,77.47533013006435,6
DOMESTIC VIOLENCE,28.55317311858885,77.47821480520862,9
FIREARM OFFENSE,28.499089515411427,77.13806993427777,3
DOMESTIC VIOLENCE,28.877283923436405,77.31414774137157,4
IDENTITY THEFT,28.80528030505909,77.10095762206994,3
VANDALISM,28.57156881242173,77.27373589730023,22
SHOPLIFTING,28.820715925571935,77.38539461956219,22
ILLEGAL POSSESSION,28.659407124576898,77.4699108624027,15
BURGLARY,28.57337624913053,77.16960846163283,16
SEXUAL ASSAULT,28.819805794769607,77.34675263152138,3
SHOPLIFTING,28.77608253343222,77.35821355717358,1
VANDALISM,28.54893742132155,77.11057440058237,9
VEHICLE - STOLEN,28.703339257628986,77.3145160657467,23
DRUG OFFENSE,28.584695111759896,77.32771064459389,11
PUBLIC INTOXICATION,28.400525986280194,77.38203805317302,19
ASSAULT,28.88090787070014,77.49997362872726,8
FIREARM OFFENSE,28.67481453803642,77.02011618471325,7
PUBLIC INTOXICATION,28.69921630083289,77.10115252183878,19
SEXUAL ASSAULT,28.699945712838645,77.07253921595986,11
IDENTITY THEFT,28.6753207304097,77.07721702621035,17
ROBBERY,28.545023922386797,77.22712433031099,17
SEXUAL ASSAULT,28.885788062454026,77.43926827830647,17
FIREARM OFFENSE,28.71083420625764,77.22436163453388,16
KIDNAPPING,28.73546068027698,77.3342401989172,19
DOMESTIC VIOLENCE,28.627396378658524,77.1882495712651,11
SHOPLIFTING,28.54393070024539,77.15983165765556,7
ASSAULT,28.432174491087462,77.41711759241453,12
SHOPLIFTING,28.57511509828394,77.32777375505921,7
HOMICIDE,28.488048714634196,77.17544764404127,1
ILLEGAL POSSESSION,28.731044134128503,77.45708013062358,8
DOMESTIC VIOLENCE,28.83950194240136,77.24925578255882,12
CYBERCRIME,28.551377429122823,77.09413737364964,12
SEXUAL ASSAULT,28.56644131270702,77.24161093123384,8
ROBBERY,28.735182251914505,77.33734971896673,17
DOMESTIC VIOLENCE,28.474635717120616,77.18355629462808,6
PUBLIC INTOXICATION,28.86471871333885,77.42189236813769,15
ARSON,28.581923390512742,77.26657199030305,6
IDENTITY THEFT,28.450599722963386,77.23388238996723,23
COUNTERFEITING,28.48734200246032,77.42935571163186,15
ASSAULT,28.86637303800373,77.23145890323308,13
BURGLARY,28.52355964418451,77.20720507092541,10
ARSON,28.731134401915643,77.05185819766675,18
HOMICIDE,28.478082611769132,77.18124593942848,10
ASSAULT,28.49705084617439,77.19852415028154,19
FRAUD,28.839619109449988,77.09031115961224,3
ASSAULT,28.47401661005128,77.29391160085659,19
EXTORTION,28.40937529336814,77.07192103527517,23
ASSAULT,28.650616594763136,77.11184489430194,5
SEXUAL ASSAULT,28.831363406631468,77.28054599286257,5
SHOPLIFTING,28.562995522707812,77.13449178236237,22
CYBERCRIME,28.464081135322854,77.31983415506417,9
FIREARM OFFENSE,28.891115414782817,77.34525656646035,16
DRUG OFFENSE,28.738369314744705,77.15064520530332,4
BURGLARY,28.825345315974076,77.04369384074836,10
IDENTITY THEFT,28.77606913616446,77.24472591691446,16
EXTORTION,28.749121136994592,77.0464492100459,21
VANDALISM,28.592282033565457,77.25761784076194,10
BURGLARY,28.562169996601817,77.36310892106448,1
ROBBERY,28.758479297947236,77.3101648957354,9
SHOPLIFTING,28.758356504088614,77.22413382060601,15
CYBERCRIME,28.875294192024544,77.47292927394878,21
BURGLARY,28.68432990892416,77.05087361654108,20
ARSON,28.547310552893837,77.44000075345596,18
VANDALISM,28.644764399665238,77.4000644363206,3
CYBERCRIME,28.70685690836296,77.2098692901823,12
IDENTITY THEFT,28.613364899788454,77.07643358595035,13
FRAUD,28.795566561679774,77.07793339288882,11
ROBBERY,28.692306606107916,77.46090288037139,22
DOMESTIC VIOLENCE,28.404717863813826,77.11685233213913,23
FIREARM OFFENSE,28.684919944116004,77.43705785399392,5
KIDNAPPING,28.716801892970928,77.25164760996515,22
ARSON,28.857630625772035,77.23086731836368,20
ROBBERY,28.606860836832094,77.30975563379191,16
DOMESTIC VIOLENCE,28.687233829635677,77.10751954144662,9
VANDALISM,28.637498725357187,77.21418533702985,18
SHOPLIFTING,28.66582821423444,77.46924221940246,14
VEHICLE - STOLEN,28.433652035334497,77.11912846448938,21
EXTORTION,28.84864183376655,77.46079177943987,17
COUNTERFEITING,28.85520616991581,77.49710484830459,23
KIDNAPPING,28.674029804921314,77.02595359403774,10
FIREARM OFFENSE,28.67827775786047,77.26568956129569,1
DOMESTIC VIOLENCE,28.428778017971975,77.08590964984684,11
SEXUAL ASSAULT,28.698975256559876,77.31085712797834,23
FIREARM OFFENSE,28.61457589493958,77.49477132160744,15
FRAUD,28.75452181511722,77.4484404477091,16
SHOPLIFTING,28.423562458297784,77.46242423080318,15
SHOPLIFTING,28.755443841364745,77.10667490665605,14
SEXUAL ASSAULT,28.543446911916156,77.27115979944465,1
CYBERCRIME,28.72585266522655,77.11741550819748,9
KIDNAPPING,28.71356298765606,77.44971235378883,2
TRAFFIC VIOLATION,28.513420742316114,77.09557699653712,8
ILLEGAL POSSESSION,28.62022617260813,77.0769794562046,17
DOMESTIC VIOLENCE,28.81781662952666,77.006081315857,19
VEHICLE - STOLEN,28.702795821797384,77.0909739300433,5
SHOPLIFTING,28.434369150989205,77.09488142342727,15
VEHICLE - STOLEN,28.621454415660413,77.0387450937628,5
ARSON,28.555885729388958,77.43387055170658,4
ARSON,28.720822839455813,77.38999890434806,23
SHOPLIFTING,28.707281970647628,77.12724074867363,14
VANDALISM,28.40519905075507,77.3916288516556,4
DOMESTIC VIOLENCE,28.70384775470923,77.2110822733984,3
FRAUD,28.767424826992468,77.3877601546741,1
DOMESTIC VIOLENCE,28.784365016200788,77.16150382591759,11
HOMICIDE,28.42948788519498,77.28232711324394,2
ROBBERY,28.551829208554935,77.19080527097708,14
DRUG OFFENSE,28.61063678027576,77.09383790851173,10
SEXUAL ASSAULT,28.489885853897455,77.292816442001,15
KIDNAPPING,28.610366935582505,77.37541539998892,4
VEHICLE - STOLEN,28.435564767912794,77.37655356229708,3
PUBLIC INTOXICATION,28.456608641503525,77.17814470915962,2
KIDNAPPING,28.73434738142171,77.25935588420292,2
VANDALISM,28.531286230580076,77.38188929929254,1
ASSAULT,28.755702923739786,77.0272487972613,6
HOMICIDE,28.424054264008333,77.03594416665042,19
FRAUD,28.681351526521752,77.18811136998603,14
PUBLIC INTOXICATION,28.59572433179342,77.11173580051448,6
EXTORTION,28.79848569595773,77.18732300977511,22
EXTORTION,28.79197579010278,77.04687653992981,18
FRAUD,28.587779821228754,77.29600401533764,18
COUNTERFEITING,28.711357007043855,77.33587025299718,21
VANDALISM,28.513774434409743,77.39592025394695,17
TRAFFIC VIOLATION,28.69020341809021,77.32526146903767,22
ASSAULT,28.44063234697376,77.19819069750304,7
PUBLIC INTOXICATION,28.617302142059305,77.46746411240893,20
PUBLIC INTOXICATION,28.491363840769054,77.36316600801399,2
PUBLIC INTOXICATION,28.84169059104576,77.26384062291339,7
PUBLIC INTOXICATION,28.622450408983415,77.10342520416779,21
DRUG OFFENSE,28.695386874318768,77.32448749336811,3
ILLEGAL POSSESSION,28.580190930165003,77.29586026254297,12
CYBERCRIME,28.5443705176199,77.34166499946878,8
DRUG OFFENSE,28.501459891530764,77.39056238265415,2
ILLEGAL POSSESSION,28.855935791333508,77.45752480948912,5
SHOPLIFTING,28.799732891213473,77.47452829567908,12
CYBERCRIME,28.466630572215514,77.31509275106279,15
KIDNAPPING,28.7733624381459,77.48297801787668,16
ROBBERY,28.609265388518324,77.45571119950029,3
VEHICLE - STOLEN,28.407698327480283,77.00130717850762,7
VANDALISM,28.664183660188108,77.318808733123,2
COUNTERFEITING,28.465023220042433,77.08923470491703,0
BURGLARY,28.504967156546797,77.14759632722925,9
ASSAULT,28.748020480712047,77.1487500998678,14
HOMICIDE,28.528571018570595,77.24156481981855,8
TRAFFIC VIOLATION,28.845944100920907,77.00543308899668,0
DRUG OFFENSE,28.728584879212082,77.11789820401233,5
SHOPLIFTING,28.816141742455404,77.01456047847992,10
ASSAULT,28.70759476916509,77.32527928285963,8
COUNTERFEITING,28.834424795511005,77.44464378934642,19
KIDNAPPING,28.580842337511072,77.49889432991597,14
EXTORTION,28.674570288442787,77.22427844589104,23
FIREARM OFFENSE,28.657945200222166,77.13007055514707,4
DOMESTIC VIOLENCE,28.851895354038984,77.42655179836535,8
VANDALISM,28.482457704304306,77.05657925877024,2
BURGLARY,28.689030381593344,77.48711949052807,0
ASSAULT,28.77721559711349,77.3574187273591,22
CYBERCRIME,28.58502488026683,77.2519673326837,11
DOMESTIC VIOLENCE,28.833790762307988,77.04832526866211,15
FRAUD,28.586507383538866,77.00909796785488,6
COUNTERFEITING,28.486654379947957,77.27226609874097,1
HOMICIDE,28.692024177702514,77.20692525372002,21
DRUG OFFENSE,28.610284005018656,77.42133224718101,15
PUBLIC INTOXICATION,28.407595052341,77.32115273984672,17
PUBLIC INTOXICATION,28.43491929624675,77.21594817324785,12
TRAFFIC VIOLATION,28.497638590103293,77.11300353005059,9
COUNTERFEITING,28.784664979759075,77.240211104406,10
VANDALISM,28.846019758016872,77.08149713939308,18
HOMICIDE,28.67282043700711,77.33350633123659,5
DOMESTIC VIOLENCE,28.45278273125706,77.30286453623287,8
VANDALISM,28.66720947612092,77.40503568406311,7
PUBLIC INTOXICATION,28.827802730298473,77.22476463612114,12
FRAUD,28.774738814561292,77.13932426651377,23
DRUG OFFENSE,28.545549081848687,77.41819767961788,22
SHOPLIFTING,28.46194530464418,77.34549854072995,13
DOMESTIC VIOLENCE,28.85034084988112,77.35335458202968,4
BURGLARY,28.827044373316102,77.26404228570317,22
PUBLIC INTOXICATION,28.42685768257261,77.43798930744343,7
DRUG OFFENSE,28.81183724491228,77.11389175373577,8
BURGLARY,28.44860631889247,77.20084601267646,21
COUNTERFEITING,28.431641816701017,77.39811628583242,6
COUNTERFEITING,28.779300448573128,77.06648045098434,11
FIREARM OFFENSE,28.668155310962476,77.40405474650811,22
ASSAULT,28.607274012045156,77.17629761036542,7
COUNTERFEITING,28.85193109798801,77.06275184951518,14
ARSON,28.819651786033877,77.03957474276761,0
VEHICLE - STOLEN,28.428811735773525,77.42151435937687,23
BURGLARY,28.708043620970585,77.38930777281281,10
PUBLIC INTOXICATION,28.786133701603728,77.14402067269477,16
ARSON,28.675245289887474,77.05818109461875,12
CYBERCRIME,28.89150274953809,77.12361721301886,10
VANDALISM,28.743023752323772,77.10649381784684,9
FRAUD,28.45207150634851,77.3665278258461,0
CYBERCRIME,28.499149005999975,77.10778154217846,6
KIDNAPPING,28.81312281059973,77.10804926088382,9
ROBBERY,28.898378336572147,77.01613406624942,8
IDENTITY THEFT,28.449169633436192,77.29842984415475,6
DRUG OFFENSE,28.450164658922525,77.34448977412805,15
HOMICIDE,28.78169352707164,77.32674523447405,19
EXTORTION,28.43217714085827,77.28429957807803,21
VANDALISM,28.43428005803242,77.48303747442041,23
SEXUAL ASSAULT,28.84440824150483,77.23636925608855,15
ILLEGAL POSSESSION,28.800224906159222,77.43006825406061,9
FRAUD,28.84078159993219,77.32300495518867,15
ARSON,28.725256701066375,77.04208097034392,3
DOMESTIC VIOLENCE,28.561268210969427,77.40504423048804,19
TRAFFIC VIOLATION,28.853156595166393,77.2921942708449,12
COUNTERFEITING,28.549361762487216,77.32676282966271,3
KIDNAPPING,28.537755419727425,77.09011371781193,10
ROBBERY,28.843200209596382,77.21874504707118,7
COUNTERFEITING,28.740411296246602,77.44029123718714,8
KIDNAPPING,28.84783604235462,77.10771559654316,1
DRUG OFFENSE,28.477950644626986,77.0000624532686,0
FRAUD,28.876148398882815,77.12875435605874,8
IDENTITY THEFT,28.706371078350163,77.2437712245882,7
COUNTERFEITING,28.734017522046713,77.41063902165097,23
COUNTERFEITING,28.857030290163223,77.32164545028668,6
PUBLIC INTOXICATION,28.590376487347314,77.45953173447859,7
VEHICLE - STOLEN,28.75978749734793,77.22778221581395,21
BURGLARY,28.720170310562242,77.19540761147852,20
ILLEGAL POSSESSION,28.79387635943298,77.11570910829785,1
DOMESTIC VIOLENCE,28.84847139591665,77.10903124226955,2
VANDALISM,28.740030427715045,77.36805494850402,2
PUBLIC INTOXICATION,28.433819777251532,77.04017956152265,11
SHOPLIFTING,28.491570172924888,77.1213567924165,13
ILLEGAL POSSESSION,28.87698909113354,77.44294762977006,8
CYBERCRIME,28.88432523668861,77.28846040904983,0
IDENTITY THEFT,28.88370665684918,77.02329380453416,4
ARSON,28.41839970020006,77.3521275241649,14
COUNTERFEITING,28.59122408397471,77.25334118387656,8
ROBBERY,28.779836351993996,77.42726086374901,2
TRAFFIC VIOLATION,28.776442901828915,77.34121693627063,15
ROBBERY,28.44295445247498,77.00222329398889,14
CYBERCRIME,28.704744443544758,77.10286954358746,11
DOMESTIC VIOLENCE,28.471434809270427,77.12898185028247,22
ILLEGAL POSSESSION,28.646604666433895,77.35111614458083,20
TRAFFIC VIOLATION,28.51984285042056,77.25465708883505,0
CYBERCRIME,28.426580585867363,77.37372374854559,21
ILLEGAL POSSESSION,28.440009712763302,77.25643359939173,1
ARSON,28.85544647486495,77.1636923053483,11
ASSAULT,28.772322982100764,77.05183032335434,21
ILLEGAL POSSESSION,28.865911990886474,77.10131104933437,23
CYBERCRIME,28.634994966166776,77.20039004017283,0
TRAFFIC VIOLATION,28.606646249476402,77.27572715409089,1
FIREARM OFFENSE,28.579203646251045,77.46931870159531,5
COUNTERFEITING,28.708153548026043,77.11986008853324,6
SHOPLIFTING,28.575779693485664,77.33304246972334,6
ILLEGAL POSSESSION,28.773136616991003,77.07627295574665,10
HOMICIDE,28.800658663107928,77.35687656096117,7
ILLEGAL POSSESSION,28.837922296714687,77.00567043857198,13
HOMICIDE,28.52140046512264,77.32795997496481,20
FIREARM OFFENSE,28.663511024646187,77.08160882835726,13
DOMESTIC VIOLENCE,28.511722308364917,77.09016222319042,7
FIREARM OFFENSE,28.41877791171017,77.2794538166573,13
KIDNAPPING,28.753912652084917,77.18770577295436,14
ARSON,28.674490636967562,77.23565257527542,21
ARSON,28.76196363977654,77.15444444127813,22
PUBLIC INTOXICATION,28.443811455703266,77.47673352476416,6
EXTORTION,28.89776308953097,77.14532805004094,22
PUBLIC INTOXICATION,28.897174283473515,77.27102371236775,19
TRAFFIC VIOLATION,28.632499912751754,77.42717777777042,3
FIREARM OFFENSE,28.833029357591915,77.3320904061304,13
SHOPLIFTING,28.52178427790278,77.16138847349086,3
IDENTITY THEFT,28.768783080611648,77.2762183416834,11
HOMICIDE,28.83961292840678,77.04149556311637,1
DOMESTIC VIOLENCE,28.807333133040387,77.27284320135385,7
ARSON,28.805887039120577,77.21569454417677,14
EXTORTION,28.63151331604443,77.37896685353672,7
VANDALISM,28.809994973889385,77.42395142156705,0
ASSAULT,28.745352406510648,77.09980826082372,9
SHOPLIFTING,28.4662256990721,77.04076795273038,12
KIDNAPPING,28.457092202032257,77.19527849062241,18
DRUG OFFENSE,28.785961067967317,77.26707520410028,3
HOMICIDE,28.71273204438646,77.18840097415752,11
ASSAULT,28.659688058595687,77.31428058549903,4
DOMESTIC VIOLENCE,28.853630895424413,77.25282563985954,3
VANDALISM,28.72979517843561,77.46831301733255,2
VANDALISM,28.59807337254415,77.20469556165979,18
HOMICIDE,28.606965904088092,77.04124708647429,22
DOMESTIC VIOLENCE,28.70262218040879,77.15096751057074,15
SEXUAL ASSAULT,28.780137642343174,77.30294693118162,9
HOMICIDE,28.68217665347456,77.12801254930355,22
FIREARM OFFENSE,28.654380441109588,77.13449422590281,11
DRUG OFFENSE,28.76345035132709,77.16978624201117,12
DOMESTIC VIOLENCE,28.752632274953516,77.37307088995453,15
ROBBERY,28.815173420306778,77.47006661714698,15
VANDALISM,28.431275893138647,77.1751883169239,11
IDENTITY THEFT,28.77747606604099,77.09774401988025,11
COUNTERFEITING,28.656880225475845,77.21031847608356,7
VEHICLE - STOLEN,28.437346560016575,77.17591984648982,16
ARSON,28.73950501408476,77.49501245706159,16
FRAUD,28.75827009700097,77.231934129259,10
DRUG OFFENSE,28.66181358477234,77.33964167640593,17
ROBBERY,28.79689948882488,77.45689403332243,3
SEXUAL ASSAULT,28.55012405431465,77.31453078868194,9
ROBBERY,28.500953609265718,77.12468923745993,23
VANDALISM,28.57536697587164,77.30370504766664,17
PUBLIC INTOXICATION,28.605025256647988,77.20093816803256,17
HOMICIDE,28.747966801201084,77.21117493471941,20
PUBLIC INTOXICATION,28.822759968939113,77.4896622906852,14
VANDALISM,28.760459095039337,77.13929550679742,15
ROBBERY,28.4869937795348,77.23446757323916,11
FIREARM OFFENSE,28.583108542400126,77.0799335228496,19
EXTORTION,28.479206856723888,77.08927209934275,17
TRAFFIC VIOLATION,28.743362099779024,77.30174221204291,12
ROBBERY,28.524085939108446,77.37550785407636,3
KIDNAPPING,28.66269346642592,77.31822993680842,19
SEXUAL ASSAULT,28.79591492159734,77.16464199895148,7
HOMICIDE,28.735469637460806,77.02980908628251,8
IDENTITY THEFT,28.549186995332565,77.23513193107435,2
ILLEGAL POSSESSION,28.56643337530817,77.25213482654698,5
DRUG OFFENSE,28.726682143301513,77.38532580397991,3
ROBBERY,28.674733874669972,77.32014478114598,2
ASSAULT,28.44819674373502,77.43562931380049,0
SEXUAL ASSAULT,28.83699579463677,77.39149143934755,7
SEXUAL ASSAULT,28.65630662402681,77.18293889190548,18
FIREARM OFFENSE,28.636680506598733,77.31611071176235,20
CYBERCRIME,28.49921966831613,77.37364326472756,5
FRAUD,28.58849690948527,77.47844018458638,10
VANDALISM,28.56641243115755,77.21117608131112,19
